Kaggle_Set,Kaggle_Id,Survived,Pclass,Name,Sex,Kaggle_Age,SibSp,ParCh,Ticket,Fare,Cabin,Embarked,ID_No,Age,Age_Group,Group,Class,Home_Country,English,ESC,Nat_Group,Boarded
train,480,1,3,"Hirvonen, Miss. Hildur E",female,2,0,1,3101298,12.2875,,S,917,2,00to13years,Children,3rd Class,Finland,0,0,European,Southampton
train,481,0,3,"Goodwin, Master. Harold Victor",male,9,5,2,CA 2144,46.9,,S,769,9,00to13years,Children,3rd Class,England,1,1,British,Southampton
train,482,0,2,"Frost, Mr. Anthony Wood ""Archie""",male,,0,0,239854,0,,S,714,37,35to39years,Guarantee,2nd Class,Ireland,0,1,Irish,Belfast
train,483,0,3,"Rouse, Mr. Richard Henry",male,50,0,0,A/5 3594,8.05,,S,1744,53,50yearsplus,Passengers,3rd Class,England,1,1,British,Southampton
train,484,1,3,"Turkula, Mrs. (Hedwig)",female,63,0,0,4134,9.5875,,S,2042,63,50yearsplus,Passengers,3rd Class,Finland,0,0,European,Southampton
train,485,1,1,"Bishop, Mr. Dickinson H",male,25,1,0,11967,91.0792,B49,C,200,25,25to29years,Passengers,1st Class,USA,0,1,American,Cherbourg
train,486,0,3,"Lefebre, Miss. Jeannie",female,,3,1,4133,25.4667,,S,1174,8,00to13years,Children,3rd Class,France,0,0,European,Southampton
train,487,1,1,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",female,35,1,0,19943,90,C93,S,958,31,30to34years,Passengers,1st Class,USA,0,1,American,Southampton
train,488,0,1,"Kent, Mr. Edward Austin",male,58,0,0,11771,29.7,B37,C,1093,58,50yearsplus,Passengers,1st Class,USA,0,1,American,Cherbourg
train,489,0,3,"Somerton, Mr. Francis William",male,30,0,0,A.5. 18509,8.05,,S,1911,31,30to34years,Passengers,3rd Class,England,1,1,British,Southampton
train,490,1,3,"Coutts, Master. Eden Leslie ""Neville""",male,9,1,1,C.A. 37671,15.9,,S,464,3,00to13years,Children,3rd Class,England,1,1,British,Southampton
train,491,0,3,"Hagland, Mr. Konrad Mathias Reiersen",male,,1,0,65304,19.9667,,S,807,19,14to19years,Passengers,3rd Class,Norway,0,0,European,Southampton
train,492,0,3,"Windelov, Mr. Einar",male,21,0,0,SOTON/OQ 3101317,7.25,,S,2181,21,20to24years,Passengers,3rd Class,South Africa,0,1,OES,Southampton
train,493,0,1,"Molson, Mr. Harry Markland",male,55,0,0,113787,30.5,C30,S,1382,55,50yearsplus,Passengers,1st Class,Canada,0,1,OES,Southampton
train,494,0,1,"Artagaveytia, Mr. Ramon",male,71,0,0,PC 17609,49.5042,,C,72,71,50yearsplus,Passengers,1st Class,Argentina,0,0,Other,Cherbourg
train,495,0,3,"Stanley, Mr. Edward Roland",male,21,0,0,A/4 45380,8.05,,S,1927,21,20to24years,Passengers,3rd Class,England,1,1,British,Southampton
train,496,0,3,"Yousseff, Mr. Gerious",male,,0,0,2627,14.4583,,C,976,33,30to34years,Passengers,3rd Class,Lebanon,0,0,Ottoman,Cherbourg
train,497,1,1,"Eustis, Miss. Elizabeth Mussey",female,54,1,0,36947,78.2667,D20,C,636,54,50yearsplus,Passengers,1st Class,USA,0,1,American,Cherbourg
train,498,0,3,"Shellard, Mr. Frederick William",male,,0,0,C.A. 6212,15.1,,S,1834,55,50yearsplus,Passengers,3rd Class,England,1,1,British,Southampton
train,499,0,1,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",female,25,1,2,113781,151.55,C22 C26,S,36,25,25to29years,Passengers,1st Class,Canada,0,1,OES,Southampton
train,500,0,3,"Svensson, Mr. Olof",male,24,0,0,350035,7.7958,,S,1965,24,20to24years,Passengers,3rd Class,Sweden,0,0,European,Southampton
train,501,0,3,"Calic, Mr. Petar",male,17,0,0,315086,8.6625,,S,324,17,14to19years,Passengers,3rd Class,Croatia,0,0,European,Southampton
train,502,0,3,"Canavan, Miss. Mary",female,21,0,0,364846,7.75,,Q,329,22,20to24years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
train,503,0,3,"O'Sullivan, Miss. Bridget Mary",female,,0,0,330909,7.6292,,Q,1525,21,20to24years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
train,504,0,3,"Laitinen, Miss. Kristina Sofia",female,37,0,0,4135,9.5875,,S,1144,37,35to39years,Passengers,3rd Class,Finland,0,0,European,Southampton
train,505,1,1,"Maioni, Miss. Roberta",female,16,0,0,110152,86.5,B79,S,1254,19,14to19years,Servants,1st Class,Canada,0,1,OES,Southampton
train,506,0,1,"Penasco y Castellana, Mr. Victor de Satode",male,18,1,0,PC 17758,108.9,C65,C,1581,24,20to24years,Passengers,1st Class,Spain,0,0,European,Cherbourg
train,507,1,2,"Quick, Mrs. Frederick Charles (Jane Richards)",female,33,0,2,26360,26,,S,1660,33,30to34years,Passengers,2nd Class,England,1,1,British,Southampton
train,508,1,1,"Bradley, Mr. George (""George Arthur Brayton"")",male,,0,0,111427,26.55,,S,256,37,35to39years,Passengers,1st Class,USA,0,1,American,Southampton
train,509,0,3,"Olsen, Mr. Henry Margido",male,28,0,0,C 4001,22.525,,S,1507,28,25to29years,Passengers,3rd Class,Norway,0,0,European,Southampton
train,510,1,3,"Lang, Mr. Fang",male,26,0,0,1601,56.4958,,S,1154,26,25to29years,Passengers,3rd Class,China,0,0,Other,Southampton
train,511,1,3,"Daly, Mr. Eugene Patrick",male,29,0,0,382651,7.75,,Q,501,29,25to29years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
train,512,0,3,"Webber, Mr. James",male,,0,0,SOTON/OQ 3101316,8.05,,S,2118,66,50yearsplus,Passengers,3rd Class,USA,0,1,American,Southampton
train,513,1,1,"McGough, Mr. James Robert",male,36,0,0,PC 17473,26.2875,E25,S,1325,35,35to39years,Passengers,1st Class,USA,0,1,American,Southampton
train,514,1,1,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",female,54,1,0,PC 17603,59.4,,C,1740,54,50yearsplus,Passengers,1st Class,USA,0,1,American,Cherbourg
train,515,0,3,"Coleff, Mr. Satio",male,24,0,0,349209,7.4958,,S,415,24,20to24years,Passengers,3rd Class,Bulgaria,0,0,European,Southampton
train,516,0,1,"Walker, Mr. William Anderson",male,47,0,0,36967,34.0208,D46,S,2085,48,40to49years,Passengers,1st Class,USA,0,1,American,Southampton
train,517,1,2,"Lemore, Mrs. (Amelia Milley)",female,34,0,0,C.A. 34260,10.5,F33,S,1180,34,30to34years,Passengers,2nd Class,USA,0,1,American,Southampton
train,518,0,3,"Ryan, Mr. Patrick",male,,0,0,371110,24.15,,Q,1756,29,25to29years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
train,519,1,2,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",female,36,1,0,226875,26,,S,65,36,35to39years,Passengers,2nd Class,England,1,1,British,Southampton
train,520,0,3,"Pavlovic, Mr. Stefo",male,32,0,0,349242,7.8958,,S,1563,32,30to34years,Passengers,3rd Class,Croatia,0,0,European,Southampton
train,521,1,1,"Perreault, Miss. Anne",female,30,0,0,12749,93.5,B73,S,1593,33,30to34years,Servants,1st Class,Canada,0,1,OES,Southampton
train,522,0,3,"Vovk, Mr. Janko",male,22,0,0,349252,7.8958,,S,2082,21,20to24years,Passengers,3rd Class,Slovenia,0,0,European,Southampton
train,523,0,3,"Lahoud, Mr. Sarkis",male,,0,0,2624,7.225,,C,1140,30,30to34years,Passengers,3rd Class,Lebanon,0,0,Ottoman,Cherbourg
train,524,1,1,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",female,44,0,1,111361,57.9792,B18,C,914,44,40to49years,Passengers,1st Class,USA,0,1,American,Cherbourg
train,525,0,3,"Kassem, Mr. Fared",male,,0,0,2700,7.2292,,C,1659,18,14to19years,Passengers,3rd Class,Lebanon,0,0,Ottoman,Cherbourg
train,526,0,3,"Farrell, Mr. James",male,40.5,0,0,367232,7.75,,Q,647,25,25to29years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
train,527,1,2,"Ridsdale, Miss. Lucy",female,50,0,0,W./C. 14258,10.5,,S,1704,50,50yearsplus,Passengers,2nd Class,England,1,1,British,Southampton
train,528,0,1,"Farthing, Mr. John",male,,0,0,PC 17483,221.7792,C95,S,649,57,50yearsplus,Servants,1st Class,USA,0,1,American,Southampton
train,529,0,3,"Salonen, Mr. Johan Werner",male,39,0,0,3101296,7.925,,S,1786,39,35to39years,Passengers,3rd Class,USA,0,1,American,Southampton
train,530,0,2,"Hocking, Mr. Richard George",male,23,2,1,29104,11.5,,S,922,23,20to24years,Passengers,2nd Class,USA,0,1,American,Southampton
train,531,1,2,"Quick, Miss. Phyllis May",female,2,1,1,26360,26,,S,1661,2,00to13years,Children,2nd Class,England,1,1,British,Southampton
train,532,0,3,"Toufik, Mr. Nakli",male,,0,0,2641,7.2292,,C,1434,17,14to19years,Passengers,3rd Class,Lebanon,0,0,Ottoman,Cherbourg
train,533,0,3,"Elias, Mr. Joseph Jr",male,17,1,1,2690,7.2292,,C,624,15,14to19years,Passengers,3rd Class,Lebanon,0,0,Ottoman,Cherbourg
train,534,1,3,"Peter, Mrs. Catherine (Catherine Rizk)",female,,0,2,2668,22.3583,,C,1601,24,20to24years,Passengers,3rd Class,Lebanon,0,0,Ottoman,Cherbourg
train,535,0,3,"Cacic, Miss. Marija",female,30,0,0,315084,8.6625,,S,316,30,30to34years,Passengers,3rd Class,Croatia,0,0,European,Southampton
train,536,1,2,"Hart, Miss. Eva Miriam",female,7,0,2,F.C.C. 13529,26.25,,S,859,7,00to13years,Children,2nd Class,England,1,1,British,Southampton
train,537,0,1,"Butt, Major. Archibald Willingham",male,45,0,0,113050,26.55,B38,S,306,46,40to49years,Passengers,1st Class,USA,0,1,American,Southampton
train,538,1,1,"LeRoy, Miss. Bertha",female,30,0,0,PC 17761,106.425,,C,1184,27,25to29years,Servants,1st Class,USA,0,1,American,Cherbourg
train,539,0,3,"Risien, Mr. Samuel Beard",male,,0,0,364498,14.5,,S,1712,69,50yearsplus,Passengers,3rd Class,England,1,1,British,Southampton
train,540,1,1,"Frolicher, Miss. Hedwig Margaritha",female,22,0,2,13568,49.5,B39,C,711,22,20to24years,Passengers,1st Class,Switzerland,0,0,European,Cherbourg
train,541,1,1,"Crosby, Miss. Harriet R",female,36,0,2,WE/P 5735,71,B22,S,483,39,35to39years,Passengers,1st Class,USA,0,1,American,Southampton
train,542,0,3,"Andersson, Miss. Ingeborg Constanzia",female,9,4,2,347082,31.275,,S,54,9,00to13years,Children,3rd Class,Sweden,0,0,European,Southampton
train,543,0,3,"Andersson, Miss. Sigrid Elisabeth",female,11,4,2,347082,31.275,,S,56,11,00to13years,Children,3rd Class,Sweden,0,0,European,Southampton
train,544,1,2,"Beane, Mr. Edward",male,32,1,0,2908,26,,S,154,32,30to34years,Passengers,2nd Class,USA,0,1,American,Southampton
train,545,0,1,"Douglas, Mr. Walter Donald",male,50,1,0,PC 17761,106.425,C86,C,587,50,50yearsplus,Passengers,1st Class,USA,0,1,American,Cherbourg
train,546,0,1,"Nicholson, Mr. Arthur Ernest",male,64,0,0,693,26,,S,1464,64,50yearsplus,Passengers,1st Class,England,1,1,British,Southampton
train,547,1,2,"Beane, Mrs. Edward (Ethel Clarke)",female,19,1,0,2908,26,,S,155,19,14to19years,Passengers,2nd Class,England,1,1,British,Southampton
train,548,1,2,"Padro y Manent, Mr. Julian",male,,0,0,SC/PARIS 2146,13.8625,,C,1533,26,25to29years,Passengers,2nd Class,Spain,0,0,European,Cherbourg
train,549,0,3,"Goldsmith, Mr. Frank John",male,33,1,1,363291,20.525,,S,762,33,30to34years,Passengers,3rd Class,England,1,1,British,Southampton
train,550,1,2,"Davies, Master. John Morgan Jr",male,8,1,1,C.A. 33112,36.75,,S,521,8,00to13years,Children,2nd Class,England,1,1,British,Southampton
train,551,1,1,"Thayer, Mr. John Borland Jr",male,17,0,2,17421,110.8833,C70,C,1995,17,14to19years,Passengers,1st Class,USA,0,1,American,Cherbourg
train,552,0,2,"Sharp, Mr. Percival James R",male,27,0,0,244358,26,,S,1827,27,25to29years,Passengers,2nd Class,England,1,1,British,Southampton
train,553,0,3,"O'Brien, Mr. Timothy",male,,0,0,330979,7.8292,,Q,1488,21,20to24years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
train,554,1,3,"Leeni, Mr. Fahim (""Philip Zenni"")",male,22,0,0,2620,7.225,,C,1170,22,20to24years,Passengers,3rd Class,Lebanon,0,0,Ottoman,Cherbourg
train,555,1,3,"Ohman, Miss. Velin",female,22,0,0,347085,7.775,,S,1497,22,20to24years,Passengers,3rd Class,Sweden,0,0,European,Southampton
train,556,0,1,"Wright, Mr. George",male,62,0,0,113807,26.55,,S,2200,62,50yearsplus,Passengers,1st Class,Canada,0,1,OES,Southampton
train,557,1,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",female,48,1,0,11755,39.6,A16,C,598,48,40to49years,Passengers,1st Class,England,1,1,British,Cherbourg
train,558,0,1,"Robbins, Mr. Victor",male,,0,0,PC 17757,227.525,,C,1713,42,40to49years,Servants,1st Class,USA,0,1,American,Cherbourg
train,559,1,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)",female,39,1,1,110413,79.65,E67,S,1976,39,35to39years,Passengers,1st Class,USA,0,1,American,Southampton
train,560,1,3,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",female,36,1,0,345572,17.4,,S,532,36,35to39years,Passengers,3rd Class,USA,0,1,American,Southampton
train,561,0,3,"Morrow, Mr. Thomas Rowan",male,,0,0,372622,7.75,,Q,1407,30,30to34years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
train,562,0,3,"Sivic, Mr. Husein",male,40,0,0,349251,7.8958,,S,1857,40,40to49years,Passengers,3rd Class,Bosnia,0,0,European,Southampton
train,563,0,2,"Norman, Mr. Robert Douglas",male,28,0,0,218629,13.5,,S,1476,28,25to29years,Passengers,2nd Class,Scotland,0,1,British,Southampton
train,564,0,3,"Simmons, Mr. John",male,,0,0,SOTON/OQ 392082,8.05,,S,1849,39,35to39years,Passengers,3rd Class,England,1,1,British,Southampton
train,565,0,3,"Meanwell, Miss. (Marion Ogden)",female,,0,0,SOTON/O.Q. 392087,8.05,,S,1346,63,50yearsplus,Passengers,3rd Class,England,1,1,British,Southampton
train,566,0,3,"Davies, Mr. Alfred J",male,24,2,0,A/4 48871,24.15,,S,515,24,20to24years,Passengers,3rd Class,England,1,1,British,Southampton
train,567,0,3,"Stoytcheff, Mr. Ilia",male,19,0,0,349205,7.8958,,S,1944,19,14to19years,Passengers,3rd Class,Bulgaria,0,0,European,Southampton
train,568,0,3,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,29,0,4,349909,21.075,,S,1541,29,25to29years,Passengers,3rd Class,Sweden,0,0,European,Southampton
train,569,0,3,"Doharr, Mr. Tannous",male,,0,0,2686,7.2292,,C,497,28,25to29years,Passengers,3rd Class,Lebanon,0,0,Ottoman,Cherbourg
train,570,1,3,"Jonsson, Mr. Carl",male,32,0,0,350417,7.8542,,S,1046,32,30to34years,Passengers,3rd Class,Sweden,0,0,European,Southampton
train,571,1,2,"Harris, Mr. George",male,62,0,0,S.W./PP 752,10.5,,S,850,62,50yearsplus,Passengers,2nd Class,England,1,1,British,Southampton
train,572,1,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",female,53,2,0,11769,51.4792,C101,S,67,53,50yearsplus,Passengers,1st Class,USA,0,1,American,Southampton
train,573,1,1,"Flynn, Mr. John Irwin (""Irving"")",male,36,0,0,PC 17474,26.3875,E25,S,673,36,35to39years,Passengers,1st Class,USA,0,1,American,Southampton
train,574,1,3,"Kelly, Miss. Mary",female,,0,0,14312,7.75,,Q,1086,22,20to24years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
train,575,0,3,"Rush, Mr. Alfred George John",male,16,0,0,A/4. 20589,8.05,,S,1752,16,14to19years,Passengers,3rd Class,England,1,1,British,Southampton
train,576,0,3,"Patchett, Mr. George",male,19,0,0,358585,14.5,,S,1562,19,14to19years,Passengers,3rd Class,England,1,1,British,Southampton
train,577,1,2,"Garside, Miss. Ethel",female,34,0,0,243880,13,,S,725,34,30to34years,Passengers,2nd Class,England,1,1,British,Southampton
train,578,1,1,"Silvey, Mrs. William Baird (Alice Munger)",female,39,1,0,13507,55.9,E44,S,1845,39,35to39years,Passengers,1st Class,USA,0,1,American,Cherbourg
train,579,0,3,"Caram, Mrs. Joseph (Maria Elias)",female,,1,0,2689,14.4583,,C,335,18,14to19years,Passengers,3rd Class,Syria,0,0,Ottoman,Cherbourg
train,580,1,3,"Jussila, Mr. Eiriik",male,32,0,0,STON/O 2. 3101286,7.925,,S,1055,32,30to34years,Passengers,3rd Class,Finland,0,0,European,Southampton
train,581,1,2,"Christy, Miss. Julie Rachel",female,25,1,1,237789,30,,S,397,25,25to29years,Passengers,2nd Class,England,1,1,British,Southampton
train,582,1,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",female,39,1,1,17421,110.8833,C68,C,1997,39,35to39years,Passengers,1st Class,USA,0,1,American,Cherbourg
train,583,0,2,"Downton, Mr. William James",male,54,0,0,28403,26,,S,588,55,50yearsplus,Passengers,2nd Class,USA,0,1,American,Southampton
train,584,0,1,"Ross, Mr. John Hugo",male,36,0,0,13049,40.125,A10,C,1738,36,35to39years,Passengers,1st Class,Canada,0,1,OES,Southampton
train,585,0,3,"Paulner, Mr. Uscher",male,,0,0,3411,8.7125,,C,1656,16,14to19years,Passengers,3rd Class,Unknown,0,0,Other,Cherbourg
train,586,1,1,"Taussig, Miss. Ruth",female,18,0,2,110413,79.65,E68,S,1975,18,14to19years,Passengers,1st Class,USA,0,1,American,Southampton
train,587,0,2,"Jarvis, Mr. John Denzil",male,47,0,0,237565,15,,S,1004,47,40to49years,Passengers,2nd Class,England,1,1,British,Southampton
train,588,1,1,"Frolicher-Stehli, Mr. Maxmillian",male,60,1,1,13567,79.2,B41,C,713,60,50yearsplus,Passengers,1st Class,Switzerland,0,0,European,Cherbourg
train,589,0,3,"Gilinski, Mr. Eliezer",male,22,0,0,14973,8.05,,S,746,22,20to24years,Passengers,3rd Class,Wales,0,1,British,Southampton
train,590,0,3,"Murdlin, Mr. Joseph",male,,0,0,A./5. 3235,8.05,,S,1424,22,20to24years,Passengers,3rd Class,England,1,1,British,Southampton
train,591,0,3,"Rintamaki, Mr. Matti",male,35,0,0,STON/O 2. 3101273,7.125,,S,1709,35,35to39years,Passengers,3rd Class,Finland,0,0,European,Southampton
train,592,1,1,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",female,52,1,0,36947,78.2667,D20,C,1935,52,50yearsplus,Passengers,1st Class,France,0,0,European,Cherbourg
train,593,0,3,"Elsbury, Mr. William James",male,47,0,0,A/5 3902,7.25,,S,628,47,40to49years,Passengers,3rd Class,England,1,1,British,Southampton
train,594,0,3,"Bourke, Miss. Mary",female,,0,2,364848,7.75,,Q,236,40,40to49years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
train,595,0,2,"Chapman, Mr. John Henry",male,37,1,0,SC/AH 29037,26,,S,376,36,35to39years,Passengers,2nd Class,England,1,1,British,Southampton
train,596,0,3,"Van Impe, Mr. Jean Baptiste",male,36,1,1,345773,24.15,,S,2059,36,35to39years,Passengers,3rd Class,Belgium,0,0,European,Southampton
train,597,1,2,"Leitch, Miss. Jessie Wills",female,,0,0,248727,33,,S,1179,31,30to34years,Passengers,2nd Class,England,1,1,British,Southampton
train,598,0,3,"Johnson, Mr. Alfred",male,49,0,0,LINE,0,,S,1027,49,40to49years,Passengers,3rd Class,England,1,1,British,Southampton
train,599,0,3,"Boulos, Mr. Hanna",male,,0,0,2664,7.225,,C,822,18,14to19years,Passengers,3rd Class,Syria,0,0,Ottoman,Cherbourg
train,600,1,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",male,49,1,0,PC 17485,56.9292,A20,C,597,49,40to49years,Passengers,1st Class,England,1,1,British,Cherbourg
train,601,1,2,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",female,24,2,1,243847,27,,S,993,24,20to24years,Passengers,2nd Class,England,1,1,British,Southampton
train,602,0,3,"Slabenoff, Mr. Petco",male,,0,0,349214,7.8958,,S,1870,42,40to49years,Passengers,3rd Class,Bulgaria,0,0,European,Southampton
train,603,0,1,"Harrington, Mr. Charles H",male,,0,0,113796,42.4,,S,843,37,35to39years,Servants,1st Class,USA,0,1,American,Southampton
train,604,0,3,"Torber, Mr. Ernst William",male,44,0,0,364511,8.05,,S,2027,44,40to49years,Passengers,3rd Class,Germany,0,0,European,Southampton
train,605,1,1,"Homer, Mr. Harry (""Mr E Haven"")",male,35,0,0,111426,26.55,,C,941,40,40to49years,Passengers,1st Class,USA,0,1,American,Southampton
train,606,0,3,"Lindell, Mr. Edvard Bengtsson",male,36,1,0,349910,15.55,,S,1201,36,35to39years,Passengers,3rd Class,Sweden,0,0,European,Southampton
train,607,0,3,"Karaic, Mr. Milan",male,30,0,0,349246,7.8958,,S,1062,30,30to34years,Passengers,3rd Class,Hungary,0,0,European,Southampton
train,608,1,1,"Daniel, Mr. Robert Williams",male,27,0,0,113804,30.5,,S,507,27,25to29years,Passengers,1st Class,USA,0,1,American,Southampton
train,609,1,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",female,22,1,2,SC/Paris 2123,41.5792,,C,1156,22,20to24years,Passengers,2nd Class,France,0,0,European,Cherbourg
train,610,1,1,"Shutes, Miss. Elizabeth W",female,40,0,0,PC 17582,153.4625,C125,S,1841,40,40to49years,Servants,1st Class,USA,0,1,American,Southampton
train,611,0,3,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",female,39,1,5,347082,31.275,,S,48,39,35to39years,Passengers,3rd Class,Sweden,0,0,European,Southampton
train,612,0,3,"Jardin, Mr. Jose Neto",male,,0,0,SOTON/O.Q. 3101305,7.05,,S,1003,21,20to24years,Passengers,3rd Class,Portugal,0,0,European,Southampton
train,613,1,3,"Murphy, Miss. Margaret Jane",female,,1,0,367230,15.5,,Q,1428,25,25to29years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
train,614,0,3,"Horgan, Mr. John",male,,0,0,370377,7.75,,Q,947,22,20to24years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
train,615,0,3,"Brocklebank, Mr. William Alfred",male,35,0,0,364512,8.05,,S,269,35,35to39years,Passengers,3rd Class,England,1,1,British,Southampton
train,616,1,2,"Herman, Miss. Alice",female,24,1,2,220845,65,,S,894,24,20to24years,Passengers,2nd Class,England,1,1,British,Southampton
train,617,0,3,"Danbom, Mr. Ernst Gilbert",male,34,1,1,347080,14.4,,S,505,34,30to34years,Passengers,3rd Class,Sweden,0,0,European,Southampton
train,618,0,3,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",female,26,1,0,A/5. 3336,16.1,,S,1216,26,25to29years,Passengers,3rd Class,USA,0,1,American,Southampton
train,619,1,2,"Becker, Miss. Marion Louise",female,4,2,1,230136,39,F4,S,161,4,00to13years,Children,2nd Class,India,0,1,OES,Southampton
train,620,0,2,"Gavey, Mr. Lawrence",male,26,0,0,31028,10.5,,S,728,26,25to29years,Passengers,2nd Class,England,1,1,British,Southampton
